"campaignid","sample","longitude","latitude","depth","broad.seagrasses","date","id","method"
"2020-10_south-west_BOSS","235REDO",114.9364,-34.0912,44.3,0,"20201031","2020-10_south-west_BOSS.235REDO","BOSS"
"2020-10_south-west_BOSS","239",114.9314,-34.0912,45.3,0,"20201031","2020-10_south-west_BOSS.239","BOSS"
"2020-10_south-west_BOSS","91",114.8939,-34.0937,42.7,0,"20201031","2020-10_south-west_BOSS.91","BOSS"
"2020-10_south-west_BOSS","80",114.8889,-34.0937,43.1,9,"20201031","2020-10_south-west_BOSS.80","BOSS"
"2020-10_south-west_BOSS","81",114.8914,-34.0987,43.3,15,"20201031","2020-10_south-west_BOSS.81","BOSS"
"2020-10_south-west_BOSS","92",114.8864,-34.0987,41.3,6,"20201031","2020-10_south-west_BOSS.92","BOSS"
"2020-10_south-west_BOSS","210",114.8739,-34.0912,43.9,15,"20201031","2020-10_south-west_BOSS.210","BOSS"
"2020-10_south-west_BOSS","336",114.8664,-34.0924,43.1,3,"20201031","2020-10_south-west_BOSS.336","BOSS"
"2020-10_south-west_BOSS","195",114.8589,-34.0937,44.4,10,"20201031","2020-10_south-west_BOSS.195","BOSS"
"2020-10_south-west_BOSS","199",114.8614,-34.0862,42.7,4,"20201031","2020-10_south-west_BOSS.199","BOSS"
"2020-10_south-west_BOSS","16",114.8689,-34.0737,41.4,4,"20201031","2020-10_south-west_BOSS.16","BOSS"
"2020-10_south-west_BOSS","17",114.8764,-34.0637,41,2,"20201031","2020-10_south-west_BOSS.17","BOSS"
"2020-10_south-west_BOSS","34",114.8714,-34.0612,41.4,10,"20201031","2020-10_south-west_BOSS.34","BOSS"
"2020-10_south-west_BOSS","15",114.8664,-34.0612,41.6,15,"20201031","2020-10_south-west_BOSS.15","BOSS"
"2020-10_south-west_BOSS","223",114.8464,-34.0712,44.2,8,"20201031","2020-10_south-west_BOSS.223","BOSS"
"2020-10_south-west_BOSS","225",114.8339,-34.0712,45.2,0,"20201031","2020-10_south-west_BOSS.225","BOSS"
"2020-10_south-west_BOSS","222",114.8314,-34.0662,46.9,0,"20201031","2020-10_south-west_BOSS.222","BOSS"
"2020-10_south-west_BOSS","C03.1",114.83978,-34.066438,42.4,0,"20201031","2020-10_south-west_BOSS.C03.1","BOSS"
"2020-10_south-west_BOSS","C03.2",114.83978,-34.066438,43.4,0,"20201031","2020-10_south-west_BOSS.C03.2","BOSS"
"2020-10_south-west_BOSS","226",114.8439,-34.0637,44,4,"20201031","2020-10_south-west_BOSS.226","BOSS"
"2020-10_south-west_BOSS","224",114.8389,-34.0612,44.9,3,"20201031","2020-10_south-west_BOSS.224","BOSS"
"2020-10_south-west_BOSS","220",114.8439,-34.0562,43.9,0,"20201031","2020-10_south-west_BOSS.220","BOSS"
"2020-10_south-west_BOSS","353",114.8391,-34.0544,45,0,"20201031","2020-10_south-west_BOSS.353","BOSS"
"2020-10_south-west_BOSS","201",114.8339,-34.0562,46.3,0,"20201031","2020-10_south-west_BOSS.201","BOSS"
"2020-10_south-west_BOSS","72",114.8464,-34.0362,43.3,9,"20201031","2020-10_south-west_BOSS.72","BOSS"
"2020-10_south-west_BOSS","75",114.8539,-34.0337,42.6,14,"20201031","2020-10_south-west_BOSS.75","BOSS"
"2020-10_south-west_BOSS","74",114.8514,-34.0287,43.2,15,"20201031","2020-10_south-west_BOSS.74","BOSS"
"2020-10_south-west_BOSS","73",114.8589,-34.0287,42.2,24,"20201031","2020-10_south-west_BOSS.73","BOSS"
"2020-10_south-west_BOSS","264",114.8739,-34.0187,42.4,7,"20201031","2020-10_south-west_BOSS.264","BOSS"
"2020-10_south-west_BOSS","66",114.8814,-34.0162,42.5,15,"20201031","2020-10_south-west_BOSS.66","BOSS"
"2020-10_south-west_BOSS","339",114.8785,-34.0146,42.1,11,"20201031","2020-10_south-west_BOSS.339","BOSS"
"2020-10_south-west_BOSS","262",114.8739,-34.0137,42.1,5,"20201031","2020-10_south-west_BOSS.262","BOSS"
"2020-10_south-west_BOSS","263",114.8789,-34.0087,42.6,20,"20201031","2020-10_south-west_BOSS.263","BOSS"
"2020-10_south-west_BOSS","278",114.6389,-34.1112,140,0,"20201104","2020-10_south-west_BOSS.278","BOSS"
"2020-10_south-west_BOSS","40",114.7139,-34.1037,130,0,"20201104","2020-10_south-west_BOSS.40","BOSS"
"2020-10_south-west_BOSS","36",114.7189,-34.1037,129,0,"20201104","2020-10_south-west_BOSS.36","BOSS"
"2020-10_south-west_BOSS","37",114.7189,-34.1087,129,0,"20201104","2020-10_south-west_BOSS.37","BOSS"
"2020-10_south-west_BOSS","308",114.7289,-34.1112,125,0,"20201104","2020-10_south-west_BOSS.308","BOSS"
"2020-10_south-west_BOSS","333",114.7251,-34.113,125,0,"20201104","2020-10_south-west_BOSS.333","BOSS"
"2020-10_south-west_BOSS","307",114.7264,-34.1187,119,0,"20201104","2020-10_south-west_BOSS.307","BOSS"
"2020-10_south-west_BOSS","95",114.7339,-34.1262,127,0,"20201104","2020-10_south-west_BOSS.95","BOSS"
"2020-10_south-west_BOSS","98",114.7314,-34.1337,128,0,"20201104","2020-10_south-west_BOSS.98","BOSS"
"2020-10_south-west_BOSS","110",114.7289,-34.1412,129,0,"20201104","2020-10_south-west_BOSS.110","BOSS"
"2020-10_south-west_BOSS","96",114.7364,-34.1362,126,0,"20201104","2020-10_south-west_BOSS.96","BOSS"
"2020-10_south-west_BOSS","377",114.7589,-34.1387,115,0,"20201104","2020-10_south-west_BOSS.377","BOSS"
"2020-10_south-west_BOSS","59",114.7664,-34.1412,110,0,"20201104","2020-10_south-west_BOSS.59","BOSS"
"2020-10_south-west_BOSS","58",114.7739,-34.1362,94.3,0,"20201104","2020-10_south-west_BOSS.58","BOSS"
"2020-10_south-west_BOSS","62",114.7664,-34.1337,108,0,"20201104","2020-10_south-west_BOSS.62","BOSS"
"2020-10_south-west_BOSS","297",114.7489,-34.1062,115,0,"20201104","2020-10_south-west_BOSS.297","BOSS"
"2020-10_south-west_BOSS","295",114.7539,-34.1037,112,0,"20201104","2020-10_south-west_BOSS.295","BOSS"
"2020-10_south-west_BOSS","331",114.7501,-34.0984,111,0,"20201104","2020-10_south-west_BOSS.331","BOSS"
"2020-10_south-west_BOSS","313",114.7564,-34.0962,105,0,"20201104","2020-10_south-west_BOSS.313","BOSS"
"2020-10_south-west_BOSS","282",114.5439,-34.1462,147,0,"20201107","2020-10_south-west_BOSS.282","BOSS"
"2020-10_south-west_BOSS","265",114.5364,-34.1487,148,0,"20201107","2020-10_south-west_BOSS.265","BOSS"
"2020-10_south-west_BOSS","340",114.5378,-34.143,148,0,"20201107","2020-10_south-west_BOSS.340","BOSS"
"2020-10_south-west_BOSS","281",114.5414,-34.1387,147,0,"20201107","2020-10_south-west_BOSS.281","BOSS"
"2020-10_south-west_BOSS","283",114.5364,-34.1387,149,0,"20201107","2020-10_south-west_BOSS.283","BOSS"
"2020-10_south-west_BOSS","342",114.4752,-34.0958,229,0,"20201107","2020-10_south-west_BOSS.342","BOSS"
"2020-10_south-west_BOSS","288",114.4814,-34.0912,201,0,"20201107","2020-10_south-west_BOSS.288","BOSS"
"2020-10_south-west_BOSS","274",114.4764,-34.0912,218,0,"20201107","2020-10_south-west_BOSS.274","BOSS"
"2020-10_south-west_BOSS","286",114.4789,-34.0787,203,0,"20201107","2020-10_south-west_BOSS.286","BOSS"
"2020-10_south-west_BOSS","285",114.4764,-34.0737,215,0,"20201107","2020-10_south-west_BOSS.285","BOSS"
"2020-10_south-west_BOSS","341",114.4776,-34.0725,215,0,"20201107","2020-10_south-west_BOSS.341","BOSS"
"2020-10_south-west_BOSS","284",114.4764,-34.0662,230,0,"20201107","2020-10_south-west_BOSS.284","BOSS"
"2020-10_south-west_BOSS","321",114.4681,-34.0482,242,0,"20201107","2020-10_south-west_BOSS.321","BOSS"
"2020-10_south-west_BOSS","358",114.4764,-34.0462,213,0,"20201107","2020-10_south-west_BOSS.358","BOSS"
"2020-10_south-west_BOSS","360",114.4714,-34.0437,255,0,"20201107","2020-10_south-west_BOSS.360","BOSS"
"2020-10_south-west_BOSS","248",114.4889,-34.0362,154,0,"20201107","2020-10_south-west_BOSS.248","BOSS"
"2020-10_south-west_BOSS","135",114.4839,-34.0337,170,0,"20201107","2020-10_south-west_BOSS.135","BOSS"
"2020-10_south-west_BOSS","247",114.4789,-34.0337,197,0,"20201107","2020-10_south-west_BOSS.247","BOSS"
"2020-10_south-west_BOSS","136",114.4789,-34.0287,180,0,"20201107","2020-10_south-west_BOSS.136","BOSS"
"2020-10_south-west_BOSS","76",114.4689,-34.0237,233,0,"20201107","2020-10_south-west_BOSS.76","BOSS"
"2020-10_south-west_BOSS","78",114.4689,-34.0162,219,0,"20201107","2020-10_south-west_BOSS.78","BOSS"
"2020-10_south-west_BOSS","63",114.4739,-34.0112,203,0,"20201107","2020-10_south-west_BOSS.63","BOSS"
"2020-10_south-west_BOSS","77",114.4664,-34.0112,221,0,"20201107","2020-10_south-west_BOSS.77","BOSS"
"2020-10_south-west_BOSS","347",114.5414,-34.0287,146,0,"20201107","2020-10_south-west_BOSS.347","BOSS"
"2020-10_south-west_BOSS","322",114.5439,-34.0327,145,0,"20201107","2020-10_south-west_BOSS.322","BOSS"
"2020-10_south-west_BOSS","346",114.5464,-34.0262,145,0,"20201107","2020-10_south-west_BOSS.346","BOSS"
"2020-10_south-west_BOSS","345",114.5514,-34.0287,146,0,"20201107","2020-10_south-west_BOSS.345","BOSS"
"2020-10_south-west_BOSS","49",114.7064,-34.0612,130,0,"20201108","2020-10_south-west_BOSS.49","BOSS"
"2020-10_south-west_BOSS","47",114.7114,-34.0637,127,0,"20201108","2020-10_south-west_BOSS.47","BOSS"
"2020-10_south-west_BOSS","46",114.7114,-34.0687,125,0,"20201108","2020-10_south-west_BOSS.46","BOSS"
"2020-10_south-west_BOSS","290",114.7189,-34.0687,124,0,"20201108","2020-10_south-west_BOSS.290","BOSS"
"2020-10_south-west_BOSS","302",114.7239,-34.0712,122,0,"20201108","2020-10_south-west_BOSS.302","BOSS"
"2020-10_south-west_BOSS","329",114.7266,-34.0648,118,0,"20201108","2020-10_south-west_BOSS.329","BOSS"
"2020-10_south-west_BOSS","117",114.7389,-34.0637,112,0,"20201108","2020-10_south-west_BOSS.117","BOSS"
"2020-10_south-west_BOSS","113",114.7389,-34.0587,111,0,"20201108","2020-10_south-west_BOSS.113","BOSS"
"2020-10_south-west_BOSS","115",114.7364,-34.0537,111,0,"20201108","2020-10_south-west_BOSS.115","BOSS"
"2020-10_south-west_BOSS","4",114.7814,-34.0912,60,0,"20201108","2020-10_south-west_BOSS.4","BOSS"
"2020-10_south-west_BOSS","5",114.7764,-34.0887,66,0,"20201108","2020-10_south-west_BOSS.5","BOSS"
"2020-10_south-west_BOSS","1",114.7789,-34.0787,62.6,0,"20201108","2020-10_south-west_BOSS.1","BOSS"
"2020-10_south-west_BOSS","3",114.7839,-34.0762,61.4,0,"20201108","2020-10_south-west_BOSS.3","BOSS"
"2020-10_south-west_BOSS","335",114.794,-34.0669,54.9,0,"20201108","2020-10_south-west_BOSS.335","BOSS"
"2020-10_south-west_BOSS","206",114.7914,-34.0637,58.2,0,"20201108","2020-10_south-west_BOSS.206","BOSS"
"2020-10_south-west_BOSS","204",114.7864,-34.0662,60.6,0,"20201108","2020-10_south-west_BOSS.204","BOSS"
"2020-10_south-west_BOSS","207",114.7864,-34.0612,60.2,0,"20201108","2020-10_south-west_BOSS.207","BOSS"
"2020-10_south-west_BOSS","312",114.7764,-34.0662,65.2,0,"20201108","2020-10_south-west_BOSS.312","BOSS"
"2020-10_south-west_BOSS","334",114.7754,-34.0616,63,0,"20201108","2020-10_south-west_BOSS.334","BOSS"
"2020-10_south-west_BOSS","310",114.7739,-34.0587,64.1,0,"20201108","2020-10_south-west_BOSS.310","BOSS"
"2020-10_south-west_BOSS","311",114.7689,-34.0562,67.2,0,"20201108","2020-10_south-west_BOSS.311","BOSS"
"2020-10_south-west_BOSS","327",114.7624,-34.0295,64.9,0,"20201108","2020-10_south-west_BOSS.327","BOSS"
"2020-10_south-west_BOSS","267",114.7639,-34.0262,62.7,0,"20201108","2020-10_south-west_BOSS.267","BOSS"
"2020-10_south-west_BOSS","365",114.7539,-34.0237,72,0,"20201108","2020-10_south-west_BOSS.365","BOSS"
"2020-10_south-west_BOSS","266",114.7589,-34.0212,67.3,0,"20201108","2020-10_south-west_BOSS.266","BOSS"
"2020-10_south-west_BOSS","325",114.7443,-33.9918,82.4,0,"20201108","2020-10_south-west_BOSS.325","BOSS"
"2020-10_south-west_BOSS","361",114.7414,-33.9887,84.3,0,"20201108","2020-10_south-west_BOSS.361","BOSS"
"2020-10_south-west_BOSS","374",114.7464,-33.9862,74.8,0,"20201108","2020-10_south-west_BOSS.374","BOSS"
"2020-10_south-west_BOSS","363",114.7514,-33.9862,65.6,0,"20201108","2020-10_south-west_BOSS.363","BOSS"
"2020-10_south-west_BOSS","227",114.7839,-33.9987,54.1,0,"20201108","2020-10_south-west_BOSS.227","BOSS"
"2020-10_south-west_BOSS","229",114.7864,-33.9937,52.5,0,"20201108","2020-10_south-west_BOSS.229","BOSS"
"2020-10_south-west_BOSS","241",114.7914,-33.9937,51.3,0,"20201108","2020-10_south-west_BOSS.241","BOSS"
"2020-10_south-west_BOSS","228",114.7939,-34.0037,50.6,2,"20201108","2020-10_south-west_BOSS.228","BOSS"
"2020-10_south-west_BOSS","278REDO",114.6389,-34.1112,140,0,"20201111","2020-10_south-west_BOSS.278REDO","BOSS"
"2020-10_south-west_BOSS","277",114.6464,-34.1062,139,0,"20201111","2020-10_south-west_BOSS.277","BOSS"
"2020-10_south-west_BOSS","343",114.6407,-34.1026,140,0,"20201111","2020-10_south-west_BOSS.343","BOSS"
"2020-10_south-west_BOSS","276",114.6364,-34.1012,141,0,"20201111","2020-10_south-west_BOSS.276","BOSS"
"2020-10_south-west_BOSS","275",114.6464,-34.0987,139,0,"20201111","2020-10_south-west_BOSS.275","BOSS"
"2020-10_south-west_BOSS","280",114.6739,-34.0887,138,0,"20201111","2020-10_south-west_BOSS.280","BOSS"
"2020-10_south-west_BOSS","344",114.6744,-34.0844,138,0,"20201111","2020-10_south-west_BOSS.344","BOSS"
"2020-10_south-west_BOSS","299",114.6764,-34.0812,138,0,"20201111","2020-10_south-west_BOSS.299","BOSS"
"2020-10_south-west_BOSS","298",114.6714,-34.0762,136,0,"20201111","2020-10_south-west_BOSS.298","BOSS"
"2020-10_south-west_BOSS","352",114.5989,-34.0362,140,0,"20201111","2020-10_south-west_BOSS.352","BOSS"
"2020-10_south-west_BOSS","323",114.6001,-34.031,142,0,"20201111","2020-10_south-west_BOSS.323","BOSS"
"2020-10_south-west_BOSS","351",114.5964,-34.0312,141,0,"20201111","2020-10_south-west_BOSS.351","BOSS"
"2020-10_south-west_BOSS","369",114.5914,-34.0287,134,0,"20201111","2020-10_south-west_BOSS.369","BOSS"
"2020-10_south-west_BOSS","349",114.5964,-34.0237,134,0,"20201111","2020-10_south-west_BOSS.349","BOSS"
"2020-10_south-west_BOSS","350",114.6039,-34.0262,142,0,"20201111","2020-10_south-west_BOSS.350","BOSS"
"2020-10_south-west_BOSS","372",114.6439,-34.0062,134,0,"20201111","2020-10_south-west_BOSS.372","BOSS"
"2020-10_south-west_BOSS","324",114.6406,-33.9984,142,0,"20201111","2020-10_south-west_BOSS.324","BOSS"
"2020-10_south-west_BOSS","378",114.6389,-33.9937,142,0,"20201111","2020-10_south-west_BOSS.378","BOSS"
"2020-10_south-west_BOSS","370",114.6464,-33.9962,141,0,"20201111","2020-10_south-west_BOSS.370","BOSS"
"2020-10_south-west_BOSS","191",114.6714,-33.9987,136,0,"20201111","2020-10_south-west_BOSS.191","BOSS"
"2020-10_south-west_BOSS","194",114.6639,-33.9962,137,0,"20201111","2020-10_south-west_BOSS.194","BOSS"
"2020-10_south-west_BOSS","189",114.6639,-33.9887,138,0,"20201111","2020-10_south-west_BOSS.189","BOSS"
"2020-10_south-west_BOSS","192",114.6689,-33.9862,138,0,"20201111","2020-10_south-west_BOSS.192","BOSS"
"2020-10_south-west_BOSS","326",114.6893,-34.0043,129,0,"20201111","2020-10_south-west_BOSS.326","BOSS"
"2020-10_south-west_BOSS","364",114.6889,-34.0087,131,0,"20201111","2020-10_south-west_BOSS.364","BOSS"
"2020-10_south-west_BOSS","252",114.6939,-34.0087,129,0,"20201111","2020-10_south-west_BOSS.252","BOSS"
"2020-10_south-west_BOSS","250",114.6939,-34.0137,130,0,"20201111","2020-10_south-west_BOSS.250","BOSS"
"2020-10_south-west_BOSS","254",114.6964,-34.0187,128,0,"20201111","2020-10_south-west_BOSS.254","BOSS"
"2020-10_south-west_BOSS","253",114.7039,-34.0137,125,0,"20201111","2020-10_south-west_BOSS.253","BOSS"
"2020-10_south-west_BOSS","251",114.6989,-34.0112,128,0,"20201111","2020-10_south-west_BOSS.251","BOSS"
"2020-10_south-west_BOSS","71",114.6989,-34.0037,125,0,"20201111","2020-10_south-west_BOSS.71","BOSS"
"2020-10_south-west_BOSS","180",114.7039,-33.9962,123,0,"20201111","2020-10_south-west_BOSS.180","BOSS"
"2020-10_south-west_BOSS","CP11-1",114.6966,-33.9928,125,0,"20201111","2020-10_south-west_BOSS.CP11-1","BOSS"
"2020-10_south-west_BOSS","181",114.6989,-33.9887,125,0,"20201111","2020-10_south-west_BOSS.181","BOSS"
"2020-10_south-west_BOSS","CP11-2",114.6928,-33.9743,124,0,"20201111","2020-10_south-west_BOSS.CP11-2","BOSS"
"2020-10_south-west_BOSS","J11",114.9231,-34.1178,39.7,65,"20201119","2020-10_south-west_BOSS.J11","BOSS"
"2020-10_south-west_BOSS","J12",114.9285,-34.1323,44.7,0,"20201119","2020-10_south-west_BOSS.J12","BOSS"
"2020-10_south-west_BOSS","J9",114.9161,-34.1195,44.1,10,"20201119","2020-10_south-west_BOSS.J9","BOSS"
"2020-10_south-west_BOSS","J10",114.9187,-34.1173,38.7,29,"20201119","2020-10_south-west_BOSS.J10","BOSS"
"2020-10_south-west_BOSS","J1",114.9309,-34.1286,44.3,0,"20201119","2020-10_south-west_BOSS.J1","BOSS"
"2020-10_south-west_BOSS","J2",114.9288,-34.1253,44.4,54,"20201119","2020-10_south-west_BOSS.J2","BOSS"
"2020-10_south-west_BOSS","J3",114.9259,-34.1269,44.4,36,"20201119","2020-10_south-west_BOSS.J3","BOSS"
"2020-10_south-west_BOSS","J4",114.9203,-34.1226,42.9,0,"20201119","2020-10_south-west_BOSS.J4","BOSS"
"2020-10_south-west_BOSS","J8",114.9118,-34.1294,43.4,0,"20201119","2020-10_south-west_BOSS.J8","BOSS"
"2020-10_south-west_BOSS","J6",114.9124,-34.1328,37.1,0,"20201119","2020-10_south-west_BOSS.J6","BOSS"
"2020-10_south-west_BOSS","J5",114.9158,-34.1315,42.7,3,"20201119","2020-10_south-west_BOSS.J5","BOSS"
"2020-10_south-west_BOSS","J7",114.9102,-34.1348,43.3,38,"20201119","2020-10_south-west_BOSS.J7","BOSS"
"2020-10_south-west_BOSS","J17",114.9208,-34.1321,40.6,47,"20201119","2020-10_south-west_BOSS.J17","BOSS"
"2020-10_south-west_BOSS","J14",114.9255,-34.1284,41.7,1,"20201119","2020-10_south-west_BOSS.J14","BOSS"
"2020-10_south-west_BOSS","J16",114.9065,-34.1262,41.2,3,"20201119","2020-10_south-west_BOSS.J16","BOSS"
"2020-10_south-west_BOSS","J15",114.9103,-34.125,40.8,3,"20201119","2020-10_south-west_BOSS.J15","BOSS"
"2020-10_south-west_BOSS","J13",114.9305,-34.1285,42.3,21,"20201119","2020-10_south-west_BOSS.J13","BOSS"
"2020-10_south-west_BOSS","J18",114.9241,-34.1287,41.4,5,"20201119","2020-10_south-west_BOSS.J18","BOSS"
"2020-10_south-west_BOSS","J24",114.8264,-34.1187,42.4,4,"20201119","2020-10_south-west_BOSS.J24","BOSS"
"2020-10_south-west_BOSS","J26",114.8289,-34.1209,42.6,8,"20201119","2020-10_south-west_BOSS.J26","BOSS"
"2020-10_south-west_BOSS","J25",114.8284,-34.1168,43,33,"20201119","2020-10_south-west_BOSS.J25","BOSS"
"2020-10_south-west_BOSS","J32",114.8611,-34.1301,42.9,22,"20201119","2020-10_south-west_BOSS.J32","BOSS"
"2020-10_south-west_BOSS","J30",114.8595,-34.1121,42.5,43,"20201119","2020-10_south-west_BOSS.J30","BOSS"
"2020-10_south-west_BOSS","J28",114.8521,-34.1129,42.9,19,"20201119","2020-10_south-west_BOSS.J28","BOSS"
"2020-10_south-west_BOSS","J29",114.8556,-34.1111,43.8,30,"20201119","2020-10_south-west_BOSS.J29","BOSS"
"2020-10_south-west_BOSS","J31",114.8607,-34.116,43.4,37,"20201119","2020-10_south-west_BOSS.J31","BOSS"
"2020-10_south-west_BOSS","J27",114.8329,-34.1218,43.5,6,"20201119","2020-10_south-west_BOSS.J27","BOSS"
"2020-10_south-west_BOSS","J19",114.9278,-34.1225,45.9,5,"20201119","2020-10_south-west_BOSS.J19","BOSS"
"2020-10_south-west_BOSS","J21",114.8174,-34.1282,48.2,7,"20201119","2020-10_south-west_BOSS.J21","BOSS"
"2020-10_south-west_BOSS","J22",114.8196,-34.1263,49.6,1,"20201119","2020-10_south-west_BOSS.J22","BOSS"
"2020-10_south-west_BOSS","J34",114.8661,-34.1313,49.6,5,"20201119","2020-10_south-west_BOSS.J34","BOSS"
"2020-10_south-west_BOSS","J36",114.8783,-34.1305,49.3,4,"20201119","2020-10_south-west_BOSS.J36","BOSS"
"2020-10_south-west_BOSS","J35",114.8693,-34.1348,52,3,"20201119","2020-10_south-west_BOSS.J35","BOSS"
"2020-10_south-west_BOSS","J33",114.8627,-34.1331,51.3,5,"20201119","2020-10_south-west_BOSS.J33","BOSS"
"2020-10_south-west_BOSS","J38",114.8839,-34.1279,51,0,"20201119","2020-10_south-west_BOSS.J38","BOSS"
"2020-10_south-west_BOSS","J37",114.8789,-34.1264,49.3,1,"20201119","2020-10_south-west_BOSS.J37","BOSS"
"2020-10_south-west_BOSS","J20",114.8202,-34.1302,48,8,"20201119","2020-10_south-west_BOSS.J20","BOSS"
"2020-10_south-west_BOSS","122",114.8264,-34.1162,49.4,12,"20201119","2020-10_south-west_BOSS.122","BOSS"
"2020-10_south-west_BOSS","125",114.8264,-34.1087,48.3,0,"20201119","2020-10_south-west_BOSS.125","BOSS"
"2020-10_south-west_BOSS","123",114.8189,-34.1062,49.1,0,"20201119","2020-10_south-west_BOSS.123","BOSS"
"2020-10_south-west_BOSS","126",114.8189,-34.1137,48.8,7,"20201119","2020-10_south-west_BOSS.126","BOSS"
"2020-10_south-west_BOSS","293",114.7589,-34.0887,95.2,0,"20201119","2020-10_south-west_BOSS.293","BOSS"
"2020-10_south-west_BOSS","330",114.7545,-34.0883,116,0,"20201119","2020-10_south-west_BOSS.330","BOSS"
"2020-10_south-west_BOSS","C04",114.7493,-34.0876,110,0,"20201119","2020-10_south-west_BOSS.C04","BOSS"
"2020-10_south-west_BOSS","291",114.7489,-34.0837,108,0,"20201119","2020-10_south-west_BOSS.291","BOSS"
"2020-10_south-west_BOSS","294",114.7539,-34.0837,102,0,"20201119","2020-10_south-west_BOSS.294","BOSS"
"2021-03_West-Coast_BOSS","148",114.925,-34.0518,46.6,0,"20210308","2021-03_West-Coast_BOSS.148","BOSS"
"2021-03_West-Coast_BOSS","2",114.924,-34.0604,47.3,0,"20210308","2021-03_West-Coast_BOSS.2","BOSS"
"2021-03_West-Coast_BOSS","99",114.916,-34.0555,47.2,1,"20210308","2021-03_West-Coast_BOSS.99","BOSS"
"2021-03_West-Coast_BOSS","127",114.91,-34.0545,44,20,"20210308","2021-03_West-Coast_BOSS.127","BOSS"
"2021-03_West-Coast_BOSS","43",114.909,-34.0521,45.5,9,"20210308","2021-03_West-Coast_BOSS.43","BOSS"
"2021-03_West-Coast_BOSS","110",114.907,-34.0505,45,33,"20210308","2021-03_West-Coast_BOSS.110","BOSS"
"2021-03_West-Coast_BOSS","139",114.898,-34.0616,44,3,"20210308","2021-03_West-Coast_BOSS.139","BOSS"
"2021-03_West-Coast_BOSS","133",114.911,-34.075,44,19,"20210308","2021-03_West-Coast_BOSS.133","BOSS"
"2021-03_West-Coast_BOSS","52",114.915,-34.0826,46.1,13,"20210308","2021-03_West-Coast_BOSS.52","BOSS"
"2021-03_West-Coast_BOSS","91",114.928,-34.0807,44.8,0,"20210308","2021-03_West-Coast_BOSS.91","BOSS"
"2021-03_West-Coast_BOSS","47",114.926,-34.0832,45.1,18,"20210308","2021-03_West-Coast_BOSS.47","BOSS"
"2021-03_West-Coast_BOSS","16",114.924,-34.0848,44.1,20,"20210308","2021-03_West-Coast_BOSS.16","BOSS"
"2021-03_West-Coast_BOSS","38",114.917,-34.0904,45.4,19,"20210308","2021-03_West-Coast_BOSS.38","BOSS"
"2021-03_West-Coast_BOSS","71",114.908,-34.0923,43.5,5,"20210308","2021-03_West-Coast_BOSS.71","BOSS"
"2021-03_West-Coast_BOSS","14",114.913,-34.0979,43.6,0,"20210308","2021-03_West-Coast_BOSS.14","BOSS"
"2021-03_West-Coast_BOSS","150",114.917,-34.1,44.6,0,"20210308","2021-03_West-Coast_BOSS.150","BOSS"
"2021-03_West-Coast_BOSS","92",114.918,-34.101,44.3,27,"20210308","2021-03_West-Coast_BOSS.92","BOSS"
"2021-03_West-Coast_BOSS","28",114.923,-34.0995,47,14,"20210308","2021-03_West-Coast_BOSS.28","BOSS"
"2021-03_West-Coast_BOSS","124",114.929,-34.1003,45,0,"20210308","2021-03_West-Coast_BOSS.124","BOSS"
"2021-03_West-Coast_BOSS","53",114.92,-34.1047,45.4,0,"20210308","2021-03_West-Coast_BOSS.53","BOSS"
"2021-03_West-Coast_BOSS","6",114.918,-34.1073,44.4,22,"20210308","2021-03_West-Coast_BOSS.6","BOSS"
"2021-03_West-Coast_BOSS","149",114.931,-34.1135,45.1,7,"20210308","2021-03_West-Coast_BOSS.149","BOSS"
"2021-03_West-Coast_BOSS","32",114.921,-34.1125,45.1,18,"20210308","2021-03_West-Coast_BOSS.32","BOSS"
"2021-03_West-Coast_BOSS","116",114.919,-34.1138,45.1,1,"20210308","2021-03_West-Coast_BOSS.116","BOSS"
"2021-03_West-Coast_BOSS","69",114.911,-34.1187,43.7,9,"20210308","2021-03_West-Coast_BOSS.69","BOSS"
"2021-03_West-Coast_BOSS","138",114.912,-34.119,41.8,26,"20210308","2021-03_West-Coast_BOSS.138","BOSS"
"2021-03_West-Coast_BOSS","76",114.916,-34.1217,43.3,22,"20210308","2021-03_West-Coast_BOSS.76","BOSS"
"2021-03_West-Coast_BOSS","144",114.92,-34.1221,43.2,9,"20210308","2021-03_West-Coast_BOSS.144","BOSS"
"2021-03_West-Coast_BOSS","5",114.93,-34.125,45.2,0,"20210308","2021-03_West-Coast_BOSS.5","BOSS"
"2021-03_West-Coast_BOSS","107",114.94,-34.1347,44.4,0,"20210308","2021-03_West-Coast_BOSS.107","BOSS"
"2021-03_West-Coast_BOSS","37",114.931,-34.1303,46.5,4,"20210308","2021-03_West-Coast_BOSS.37","BOSS"
"2021-03_West-Coast_BOSS","102",114.926,-34.1305,35.3,26,"20210308","2021-03_West-Coast_BOSS.102","BOSS"
"2021-03_West-Coast_BOSS","57",114.924,-34.1341,44.4,14,"20210308","2021-03_West-Coast_BOSS.57","BOSS"
"2021-03_West-Coast_BOSS","24",114.923,-34.1347,39.9,17,"20210308","2021-03_West-Coast_BOSS.24","BOSS"
"2021-03_West-Coast_BOSS","70",114.922,-34.1321,38.7,52,"20210308","2021-03_West-Coast_BOSS.70","BOSS"
"2021-03_West-Coast_BOSS","62",114.919,-34.1281,40.4,6,"20210308","2021-03_West-Coast_BOSS.62","BOSS"
