"","campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","method","commonwealth.zone","state.zone","status","longitude.1","latitude.1","xy","ga.depth","tri","tpi","roughness","slope","aspect","detrended","lineartrend"
"179","2020-10_south-west_stereo-BRUVs","IO210","IO","Legacy",-34.09118897,114.8738721,"20201016","10:09:00","South-west","C.IO.6",43.5,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.8738721,-34.09118897,TRUE,41.83558091996,0.400527521005735,0.315704565165382,0.833176267374502,0.000915755441121583,1.03987704516061,14.2380354798008,27.5975453156431
"180","2020-10_south-west_stereo-BRUVs","IO211","IO","Legacy",-34.05618897,114.9063721,"20201029","10:42:00","South-west","C.IO.3",43.5,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.9063721,-34.05618897,TRUE,43.1567374670191,0.690187575754064,-0.605090037304172,1.68622290853014,0.00314326938270534,4.26086486164229,20.5571642010347,22.5995729557832
"181","2020-10_south-west_stereo-BRUVs","IOC06","IO","Legacy",-34.048689,114.876372,"20201016","7:48:00","South-west","C.IO.65",41.5,"Ramesh","Yes","Yes","RAW2","CON1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.876372,-34.048689,TRUE,41.7884367415973,0.346081387188663,0.179955503140281,1.09127942343315,0.00188712519394055,4.31047101622129,10.7626210267557,31.0258159675811
"182","2020-10_south-west_stereo-BRUVs","IO216","IO","Legacy",-34.06118897,114.9163721,"20201029","10:33:00","South-west","C.IO.3",47.5,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.9163721,-34.06118897,TRUE,46.9802842279287,0.310242308074928,-0.0663923220900488,1.24793713666583,0.0018999847986788,4.72567519050285,25.8826460723494,21.0976381152578
"183","2020-10_south-west_stereo-BRUVs","IO217","IO","Legacy",-34.06618897,114.9188721,"20201016","12:43:00","South-west","C.IO.2",47.1,"Claude","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.9188721,-34.06618897,TRUE,47.1039713193663,0.232036630019884,0.0930208380133931,1.03604578689402,0.00105466558152415,3.66052000024866,26.8898596520256,20.2141118812674
"184","2020-10_south-west_stereo-BRUVs","IO218","IO","Legacy",-34.07368897,114.9213721,"20201016","12:28:00","South-west","C.IO.2",46.8,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.9213721,-34.07368897,TRUE,46.9902624307732,0.469198754927535,0.462917102857563,0.905960737246313,0.00125876820197279,2.0200553122409,28.0398564044255,18.9504060430023
"185","2020-10_south-west_stereo-BRUVs","IO220","IO","Legacy",-34.05618897,114.8438721,"20201015","14:39:00","South-west","C.IO.5",43.7,"Brooke Gibbons","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.8438721,-34.05618897,TRUE,43.0172142662681,0.0927924120632321,-0.0790727680648498,0.267394318204886,0.000531771120848189,1.49979070853811,-4.286459509974,47.3036746334648
"186","2020-10_south-west_stereo-BRUVs","IO222","IO","Legacy",-34.06618897,114.8313721,"20201015","14:54:00","South-west","C.IO.4",45,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.8313721,-34.06618897,TRUE,45.2598884711749,0.381249782300181,-0.183953475772431,1.00109568393257,0.00216508757837201,1.54956772806212,-10.5283614228049,55.7882488167041
"187","2020-10_south-west_stereo-BRUVs","IO223","IO","Legacy",-34.07118897,114.8463721,"20201015","14:25:00","South-west","C.IO.4",42.9,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.8463721,-34.07118897,TRUE,42.9875995078532,0.272187137884293,0.052629665719506,1.05221972180552,0.00165739162326078,1.35046713357674,-2.05083827197358,45.0384360247105
"188","2020-10_south-west_stereo-BRUVs","IO224","IO","Legacy",-34.06118897,114.8388721,"20201015","14:35:00","South-west","C.IO.4",43.6,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.8388721,-34.06118897,TRUE,44.0026139768951,0.32684623901944,0.23975038861176,1.0493540826977,0.00185907660494746,1.47320169670028,-6.4740860084075,50.4767017786949
"189","2020-10_south-west_stereo-BRUVs","IO225","IO","Legacy",-34.07118897,114.8338721,"20201015","14:20:00","South-west","C.IO.4",44.9,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.8338721,-34.07118897,TRUE,44.9839705815835,0.276214192345679,0.0438992895887362,1.05057639545186,0.00168767712964673,1.34953596204313,-8.93004097044441,53.9140114912424
"190","2020-10_south-west_stereo-BRUVs","IO226","IO","Legacy",-34.06368897,114.8438721,"20201015","14:32:00","South-west","C.IO.4",42.8,"Brooke Gibbons","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.8438721,-34.06368897,TRUE,43.0109182144892,0.119989370014579,-0.112145565644928,0.423145504587421,0.000640822796270829,1.32682108014262,-3.98412963643982,46.9950473885768
"191","2020-10_south-west_stereo-BRUVs","IO227","IO","MBH",-33.99868897,114.7838721,"20201019","6:37:00","South-west","C.IO.42",52.9,"Ramesh","Yes","Yes","RAW3","CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7838721,-33.99868897,TRUE,54.2648451865205,0.566138057871428,0.0204682967818278,1.98795788614455,0.00312468442198842,1.259652186485,-32.2052049624844,86.470051630468
"192","2020-10_south-west_stereo-BRUVs","IO228","IO","MBH",-34.00368897,114.7938721,"20201019","6:46:00","South-west","C.IO.42",50.4,"Rachel","Yes","Yes","RAW3",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7938721,-34.00368897,TRUE,51.0377907780575,0.298497489860724,-0.258243537301136,1.0743636316234,0.00148070449640869,1.75071943448211,-29.7589553382323,80.7967451540156
"193","2020-10_south-west_stereo-BRUVs","IO229","IO","MBH",-33.99368897,114.7863721,"20201019","6:31:00","South-west","C.IO.42",53,"Ramesh","Yes","Yes","RAW3","CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7863721,-33.99368897,TRUE,53.3951152982169,0.438463880538278,-0.0575499609495179,1.40182774651765,0.00243881434071541,1.61825872543152,-31.2156339781161,84.6107516690832
"194","2020-10_south-west_stereo-BRUVs","IO235","IO","Legacy",-34.06618897,114.9138721,"20201016","12:49:00","South-west","C.IO.2",46.5,"Daphne","Yes","No","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.9138721,-34.06618897,TRUE,46.2575481034345,0.86730126567666,0.377669091447186,2.35857751449828,0.00466672472746367,4.49862689018074,25.8953958650851,20.3621530869274
"195","2020-10_south-west_stereo-BRUVs","IO236","IO","Legacy",-34.08118897,114.9238721,"20201016","12:22:00","South-west","C.IO.1",46.8,"Hayley","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.9238721,-34.08118897,TRUE,45.2755254262393,0.371381926050671,0.0147752162931976,1.3319344010826,0.00184822836989159,2.3733347095659,27.5307869916137,17.744738284948
"196","2020-10_south-west_stereo-BRUVs","IO237","IO","Legacy",-34.08118897,114.9363721,"20201016","12:15:00","South-west","C.IO.1",43.2,"Hayley","Yes","Yes","RAW2","CON1","BRUV",NA,"Cape Freycinet Sanctuary Zone","No-take",114.9363721,-34.08118897,TRUE,39.7814424241587,1.00989919605131,-0.467967335999961,3.16406968183755,0.00488308781004523,1.16054971959675,21.0490947182412,18.7323476084694
"197","2020-10_south-west_stereo-BRUVs","IO239","IO","Legacy",-34.09118897,114.9313721,"20201016","12:05:00","South-west","C.IO.1",45.9,"Hayley","Yes","Yes","RAW2","CON1","BRUV",NA,"Cape Freycinet Sanctuary Zone","No-take",114.9313721,-34.09118897,TRUE,43.8220582698875,0.829316901277218,0.31398340586811,2.62197901082767,0.00391663823209059,1.74330540719704,27.2548611254919,16.5671968753149
"198","2020-10_south-west_stereo-BRUVs","IO241","IO","MBH",-33.99368897,114.7913721,"20201019","6:26:00","South-west","C.IO.42",50.6,"Ramesh","Yes","Yes","RAW3","CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7913721,-33.99368897,TRUE,52.2875417456055,0.570745982393462,0.0896083407022277,1.7395215859882,0.00317450803689293,1.7084931224758,-29.3682637293862,81.6558058247196
"199","2020-10_south-west_stereo-BRUVs","IO244","IO","MBH",-34.00368897,114.9063721,"20201019","11:35:00","South-west","C.IO.47",44.7,"Ramesh","Yes","Yes","RAW3",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.9063721,-34.00368897,TRUE,44.4689633841499,0.394558316489315,-0.147280940535449,1.04191846092583,0.00133034434202812,4.01449118232581,15.2158754845048,29.2530875399223
"200","2020-10_south-west_stereo-BRUVs","IO245","IO","MBH",-34.00868897,114.9013721,"20201019","11:30:00","South-west","C.IO.47",42.3,"Ramesh","Yes","Yes","RAW3","CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.9013721,-34.00868897,TRUE,44.1187982100122,0.260551635128541,-0.0424925546278006,0.949463523956893,0.00133383664171885,4.56332477150823,14.737343958608,29.3814545493825
"201","2020-10_south-west_stereo-BRUVs","IO253","IO","MBH",-34.01368897,114.7038721,"20201123","12:15","South-west","C.IO.49",124,"Brooke Gibbons","Yes","Yes","RAW5","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7038721,-34.01368897,TRUE,126.117126458784,1.16513632080976,-0.157987306984146,4.13123927672792,0.00617820521510716,2.04544177883226,13.9950366932817,112.122090191089
"202","2020-10_south-west_stereo-BRUVs","IO254","IO","MBH",-34.01868897,114.6963721,"20201123","12:10","South-west","C.IO.49",119,"Rachel","Yes","Yes","RAW5.5",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.6963721,-34.01868897,TRUE,129.304355672098,0.939009118507096,-0.22254181743556,2.94830696538451,0.00490820859685546,1.77885261997238,16.8731614830459,112.431194143643
"203","2020-10_south-west_stereo-BRUVs","IO258","IO","Legacy",-33.96618897,114.9138721,"20201019","12:05:00","South-west","C.IO.20",45.2,"Ramesh","Yes","Yes","RAW3","CON2","BRUV",NA,NA,"Fished",114.9138721,-33.96618897,TRUE,45.9975595121395,0.182396054352772,0.17295556473937,0.859745070173384,0.00075219336222153,2.36818039679335,15.7873447818197,30.2102152640548
"204","2020-10_south-west_stereo-BRUVs","IO259","IO","Legacy",-33.96868897,114.9213721,"20201019","12:00:00","South-west","C.IO.20",46.8,"Rachel","Yes","Yes","RAW3",NA,"BRUV",NA,NA,"Fished",114.9213721,-33.96868897,TRUE,46.2306509480044,0.295821978030815,0.0753318712982758,0.804522082441887,0.000992962321588657,5.47453530427861,16.0310711203483,30.1995801588251
"205","2020-10_south-west_stereo-BRUVs","IO260","IO","Legacy",-33.97118897,114.9163721,"20201019","11:55:00","South-west","C.IO.20",46.3,"Rachel","Yes","Yes","RAW3",NA,"BRUV",NA,NA,"Fished",114.9163721,-33.97118897,TRUE,46,0.0601922493980969,0.0576479362302054,0.27196634473929,0.000390915167394317,4.55693614320483,15.8595334710773,30.140466523238
"206","2020-10_south-west_stereo-BRUVs","IO261","IO","Legacy",-33.97618897,114.9213721,"20201019","11:46:00","South-west","C.IO.20",46.9,"Ramesh","Yes","Yes","RAW3","CON2","BRUV",NA,NA,"Fished",114.9213721,-33.97618897,TRUE,46,0.0299372586208459,-0.0299372586208456,0.132784608687907,0.000171271482704188,4.02036926769727,15.9098470101528,30.0901529898472
"207","2020-10_south-west_stereo-BRUVs","IO262","IO","Legacy",-34.01368897,114.8738721,"20201019","9:46:00","South-west","C.IO.19",41.9,"Rachel","Yes","Yes","RAW3","CON2","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8738721,-34.01368897,TRUE,41.7193003692845,0.381224333586173,0.178010331734833,0.932341255455994,0.00149054408803927,4.12775312476372,6.25915259353982,35.4601478013696
"208","2020-10_south-west_stereo-BRUVs","IO263","IO","Legacy",-34.00868897,114.8788721,"20201019","9:52:00","South-west","C.IO.19",42.4,"Brooke Gibbons","Yes","Yes","RAW3","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8788721,-34.00868897,TRUE,41.4269222045111,0.371067772016796,-0.169677837074103,0.949417367188669,0.00147630815431451,5.4805055632622,7.22167048025841,34.205253179475
"209","2020-10_south-west_stereo-BRUVs","IO264","IO","Legacy",-34.01868897,114.8738721,"20201019","9:31:00","South-west","C.IO.19",42,"Brooke Gibbons","Yes","Yes","RAW3","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8738721,-34.01868897,TRUE,41.0189469449222,0.161115705707658,-0.146366561144496,0.630121862428881,0.000748045589651095,2.87377822439086,5.96340021251526,35.0555461363104
"210","2020-10_south-west_stereo-BRUVs","IO266","IO","Legacy",-34.02118897,114.7588721,"20201015","8:06:00","South-west","C.IO.23",67.3,"Hayley","Yes","Yes","RAW2","CON1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7588721,-34.02118897,TRUE,73.1026380420892,3.05819518542699,-0.0719415845494795,9.97176296727646,0.0140568321343622,1.22993448532809,-28.7380668093725,101.840707159861
"211","2020-10_south-west_stereo-BRUVs","IO267","IO","Legacy",-34.02618897,114.7638721,"20201015","8:11:00","South-west","C.IO.23",62.5,"Daphne","Yes","No","RAW2",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7638721,-34.02618897,TRUE,79.4325569887582,6.31223282804783,4.37019041001682,14.7880978489143,0.019277095200364,4.38189744568115,-20.5974726925131,100.030027288174
"212","2020-10_south-west_stereo-BRUVs","IO269","IO","Legacy",-33.98868897,114.8138721,"20201019","7:18:00","South-west","C.IO.22",47.6,"Brooke Gibbons","Yes","Yes","RAW3","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8138721,-33.98868897,TRUE,47.3551316515862,0.751643780220354,0.241619428532221,2.33266528418287,0.00369309071370452,1.23395549470746,-20.156028749604,67.5111606141948
"213","2020-10_south-west_stereo-BRUVs","IO272","IO","Legacy",-34.00868897,114.8138721,"20201019","6:56:00","South-west","C.IO.21",49.2,"Daphne","Yes","No","RAW3",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8138721,-34.00868897,TRUE,49.3881776136094,1.5785545448829,0.483478865880961,5.17159270042693,0.00757700534253988,0.732846485220713,-18.6971363429928,68.0853108781929
"214","2020-10_south-west_stereo-BRUVs","IO273","IO","Legacy",-33.99868897,114.8213721,"20201019","7:07:00","South-west","C.IO.22",44.9,"Rachel","Yes","Yes","RAW3",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8213721,-33.99868897,TRUE,43.5659790161848,0.862825489009418,-0.314227645817678,3.06276303746128,0.00398387278169689,0.861941587264672,-19.5293673940333,63.0953466567397
"215","2020-10_south-west_stereo-BRUVs","IO275","IO","Legacy",-34.09868897,114.6463721,"20201123","14:38","South-west","C.IO.15",140,"Daphne","Yes","No","RAW5","RAW5","BRUV","National Park Zone",NA,"No-take",114.6463721,-34.09868897,TRUE,140.96381956349,0.125028164073072,0.0422153704633542,0.642467682878528,0.000664802616522097,2.02045876115762,26.9371699595572,114.02664909564
"216","2020-10_south-west_stereo-BRUVs","IO276","IO","Legacy",-34.10118897,114.6363721,"20201123","7:34","South-west","C.IO.15",140,"Rachel","Yes","Yes","RAW5.5",NA,"BRUV","National Park Zone",NA,"No-take",114.6363721,-34.10118897,TRUE,141.984621466666,0.180359965734031,-0.0573801609311678,0.832694321418607,0.00100217931592711,1.50111287051153,29.6710801602227,112.31354168424
"217","2020-10_south-west_stereo-BRUVs","IO277","IO","Legacy",-34.10618897,114.6463721,"20201123","7:53","South-west","C.IO.15",139,"Brooke Gibbons","Yes","Yes","RAW5","BU5.5","BRUV","National Park Zone",NA,"No-take",114.6463721,-34.10618897,TRUE,140.93796029864,0.285117071915229,-0.0329768404660928,1.02324637855909,0.00168388149744255,1.38105948690991,25.462683055263,115.475277402414
"218","2020-10_south-west_stereo-BRUVs","IO278","IO","Legacy",-34.11118897,114.6388721,"20201123","7:45","South-west","C.IO.15",140,"Brooke Gibbons","Yes","Yes","RAW5","BU5.5","BRUV","National Park Zone",NA,"No-take",114.6388721,-34.11118897,TRUE,141.08476510262,0.169724498494818,-0.0839198875437946,0.633808540071655,0.000833022291964471,3.59492873959044,26.260773738291,114.823989650857
"219","2020-10_south-west_stereo-BRUVs","IO280","IO","Legacy",-34.08868897,114.6738721,"20201023","9:24:00","South-west","C.IO.14",139,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.6738721,-34.08868897,TRUE,138.994755734357,0.143670798618291,0.112220893586847,0.662233877077889,0.000750753288997523,2.02393316122353,19.1036801655499,119.891073968524
"220","2020-10_south-west_stereo-BRUVs","IO290","IO","Legacy",-34.06868897,114.7188721,"20201023","7:07:00","South-west","C.IO.13",124,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7188721,-34.06868897,TRUE,124.337906423615,1.11280335958875,-0.0660256958190416,3.67573332732268,0.00573937144850241,1.2270357857278,3.23799783430644,121.099908585328
"221","2020-10_south-west_stereo-BRUVs","IO291","IO","Legacy",-34.08368897,114.7488721,"20201022","13:09:00","South-west","C.IO.12",109,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7488721,-34.08368897,TRUE,110.722736603274,2.12854497787253,0.77514569992733,7.25392221471565,0.011014229149527,1.07769473937731,-5.48045665168486,116.203192772606
"222","2020-10_south-west_stereo-BRUVs","IO293","IO","Legacy",-34.08868897,114.7588721,"20201022","12:55:00","South-west","C.IO.12",111,"Claude","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7588721,-34.08868897,TRUE,98.9090376393238,2.50917877910542,0.00792076767200673,7.91571639559089,0.013742188251331,1.56589432497068,-13.3344100139238,112.243447525462
"223","2020-10_south-west_stereo-BRUVs","IO294","IO","Legacy",-34.08368897,114.7538721,"20201022","13:04:00","South-west","C.IO.12",114,"Rachel","Yes","Yes","RAW4",NA,"BRUV","National Park Zone",NA,"No-take",114.7538721,-34.08368897,TRUE,104.442372283108,3.03195772258787,0.259938676232306,9.90626145980329,0.0163713966185418,1.22107671427744,-9.42398217225741,113.866353988533
"224","2020-10_south-west_stereo-BRUVs","IO295","IO","Legacy",-34.10368897,114.7538721,"20201022","12:25:00","South-west","C.IO.11",109,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7538721,-34.10368897,TRUE,110.344257630866,1.95229243086989,0.193089454344486,6.25531793957371,0.0105425491165769,1.31587003238081,-7.63232587263002,117.976583848886
"225","2020-10_south-west_stereo-BRUVs","IO297","IO","Legacy",-34.10618897,114.7488721,"20201022","12:21:00","South-west","C.IO.11",114,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7488721,-34.10618897,TRUE,114.795467354241,1.41259897861137,0.0379417617222299,4.289789025232,0.00783571352894335,1.41321167428606,-6.11677166796758,120.91223986991
"226","2020-10_south-west_stereo-BRUVs","IO298","IO","Legacy",-34.07618897,114.6713721,"20201023","9:39:00","South-west","C.IO.14",138,"Rachel","Yes","Yes","RAW4",NA,"BRUV","National Park Zone",NA,"No-take",114.6713721,-34.07618897,TRUE,138.980980360804,0.144347879123275,0.129727071075948,0.679909502805951,0.000776402124488484,2.21512487550709,21.9460351007194,117.034944738455
"227","2020-10_south-west_stereo-BRUVs","IO299","IO","Legacy",-34.08118897,114.6763721,"20201023","9:32:00","South-west","C.IO.14",139,"Rachel","Yes","Yes","RAW4",NA,"BRUV","National Park Zone",NA,"No-take",114.6763721,-34.08118897,TRUE,138.00039573531,0.0788568015541992,-0.0783621324172387,0.432381352350957,0.000402080441959068,2.4532187365288,18.7912679879136,119.209126089516
"228","2020-10_south-west_stereo-BRUVs","IO3","IO","MBH",-34.07618897,114.7838721,"20201015","12:03:00","South-west","C.IO.43",62,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.7838721,-34.07618897,TRUE,61.2140586497521,0.891264636269662,-0.175484899085143,2.48640562134651,0.00474215765459602,1.46983079441046,-32.4640714146726,93.6781301673655
"229","2020-10_south-west_stereo-BRUVs","IO300","IO","Legacy",-34.08618897,114.6688721,"20201123","7:18","South-west","C.IO.14",138,"Brooke Gibbons","Yes","Yes","RAW5","BU5.5","BRUV","National Park Zone",NA,"No-take",114.6688721,-34.08618897,TRUE,138.996603335472,0.271255204390495,-0.1078292183634,1.03098959763716,0.00145921827003257,1.21529306091838,20.9302379715899,118.06636361225
"230","2020-10_south-west_stereo-BRUVs","IO302","IO","Legacy",-34.07118897,114.7238721,"20201023","7:13:00","South-west","C.IO.13",122,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7238721,-34.07118897,TRUE,122.639218913896,0.904292963285536,-0.197970186186198,3.60170543428832,0.00465657116144512,0.953543423985691,1.64296144593801,120.996258318601
"231","2020-10_south-west_stereo-BRUVs","IO306","IO","Legacy",-34.10118897,114.7338721,"20201022","10:29:00","South-west","C.IO.10",124,"Rachel","Yes","Yes","RAW3",NA,"BRUV","National Park Zone",NA,"No-take",114.7338721,-34.10118897,TRUE,122.007537476577,1.36343035712822,-0.19581638355386,4.21276533462409,0.00731303914748673,1.28847890350121,-3.23461481658806,125.242152225674
"232","2020-10_south-west_stereo-BRUVs","IO307","IO","Legacy",-34.11868897,114.7263721,"20201022","9:56:00","South-west","C.IO.9",128,"Daphne - finishes at 59:36","Yes","Yes","RAW3","BU5.5","BRUV","National Park Zone",NA,"No-take",114.7263721,-34.11868897,TRUE,127.62269346518,0.804042352115684,-0.16941175011913,2.55993218166388,0.00420322000615675,1.24454368316509,-3.03152640575207,130.654222676262
"233","2020-10_south-west_stereo-BRUVs","IO308","IO","Legacy",-34.11118897,114.7288721,"20201022","10:06:00","South-west","C.IO.9",126,"Rachel","Yes","Yes","RAW3",NA,"BRUV","National Park Zone",NA,"No-take",114.7288721,-34.11118897,TRUE,126.328235784108,0.691746312392064,-0.0873304524349957,2.16083168653997,0.00387619975537839,1.37667372195743,-2.25623151563619,128.584465182753
"234","2020-10_south-west_stereo-BRUVs","IO310","IO","Legacy",-34.05868897,114.7738721,"20201015","10:06:00","South-west","C.IO.8",64.7,"Brooke Gibbons","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.7738721,-34.05868897,TRUE,64.2888978092811,1.58094040958623,-0.629827517097578,4.94832108534843,0.00784753655839364,1.73643103538584,-33.9539964892668,98.2428908150734
"235","2020-10_south-west_stereo-BRUVs","IO311","IO","Legacy",-34.05618897,114.7688721,"20201015","10:03:00","South-west","C.IO.8",66.1,"Brooke Gibbons","Yes","Yes","RAW2",NA,"BRUV","National Park Zone",NA,"No-take",114.7688721,-34.05618897,TRUE,70.5675519658793,2.87318148561716,0.374058518471006,8.99802457879318,0.0159605345045677,1.48551902037046,-30.4088009621062,100.976356128846
"236","2020-10_south-west_stereo-BRUVs","IO312","IO","Legacy",-34.05868897,114.7788721,"20201015","10:17:00","South-west","C.IO.8",61.2,"Hayley","Yes","Yes","RAW2","CON1","BRUV","National Park Zone",NA,"No-take",114.7788721,-34.05868897,TRUE,61.4870564251156,1.22468245380079,-0.223482488779054,3.96229841803008,0.00642590202907507,1.50111405825056,-33.4925166356816,94.9795732488658
"237","2020-10_south-west_stereo-BRUVs","IO313","IO","Legacy",-34.09618897,114.7563721,"20201022","12:47:00","South-west","C.IO.11",108,"Rachel","Yes","Yes","RAW4",NA,"BRUV","National Park Zone",NA,"No-take",114.7563721,-34.09618897,TRUE,103.318121037831,2.83976891837348,-0.0758436582948905,9.6747030380781,0.0152845770599592,1.18009247371572,-11.7978985303404,115.11602156864
"238","2020-10_south-west_stereo-BRUVs","IO319","IO","Legacy",-34.09368897,114.7313721,"20201022","10:37:00","South-west","C.IO.10",124,"Rachel","Yes","Yes","RAW3","BU3","BRUV","National Park Zone",NA,"No-take",114.7313721,-34.09368897,TRUE,122.247703849153,1.11599371282676,0.0749783459338455,3.87215506535973,0.00602984734505621,1.16572210753087,-2.0264150282828,124.274119016654
"239","2020-10_south-west_stereo-BRUVs","IO323","IO","Legacy",-34.03103333,114.6001,"20201123","9:48","South-west","C.IO.27",141,"Daphne","Yes","Yes","RAW5","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.6001,-34.03103333,TRUE,142.995710701267,0.227677090076578,0.222796051992755,0.997761110188535,0.00138803232950994,2.44382281457865,34.6465043537232,108.349204759751
"240","2020-10_south-west_stereo-BRUVs","IO324","IO","Legacy",-34.00006,114.639778,"20201023","11:59:00","South-west","C.IO.26",141,"Rachel","Yes","Yes","RAW4",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.639778,-34.00006,TRUE,141.535315995067,0.35194654331481,0.121183048712908,0.91980135141884,0.000902869323633317,2.48519202585941,37.569304644938,103.966012287747
"241","2020-10_south-west_stereo-BRUVs","IO325","IO","Legacy",-33.991557,114.743378,"20201015","7:44:00","South-west","C.IO.25",85,"Hayley","Yes","Yes","RAW2","CON1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.743378,-33.991557,TRUE,86.0314860441593,4.6615275724967,0.493023633783675,14.9912177310979,0.0253640410976574,1.32858998160684,-17.635573520748,103.66706090782
"242","2020-10_south-west_stereo-BRUVs","IO326","IO","Legacy",-34.00425,114.6892833,"20201123","12:26","South-west","C.IO.24",121,"Daphne","Yes","No","RAW5","BU5.5","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.6892833,-34.00425,TRUE,131.243088678701,0.687470505288132,0.0524452897730813,2.01982252213454,0.00375476325990911,1.66485727029649,21.565168471347,109.677920937456
"243","2020-10_south-west_stereo-BRUVs","IO327","IO","Legacy",-34.02946667,114.7623833,"20201015","8:17:00","South-west","C.IO.23",65.4,"Hayley","Yes","Yes","RAW2","CON1","BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.7623833,-34.02946667,TRUE,71.2926260239855,3.42836979851946,-0.835844658427836,11.3185925011426,0.0127502091742946,3.4273409856339,-30.2561042763223,101.548731420432
"244","2020-10_south-west_stereo-BRUVs","IO328","IO","Legacy",-33.99356667,114.8213667,"20201019","7:13:00","South-west","C.IO.22",43.8,"Rachel","Yes","Yes","RAW3",NA,"BRUV","Special Purpose Zone (Mining Exclusion)",NA,"Fished",114.8213667,-33.99356667,TRUE,43.7600973597321,0.787731716479476,0.0532081001448518,2.95226420598559,0.00419996583609951,1.91012300667165,-19.2433726182072,63.0034705631618
"245","2020-10_south-west_stereo-BRUVs","IO329","IO","Legacy",-34.06481667,114.7266333,"20201023","7:18:00","South-west","C.IO.13",121,"Rachel","Yes","Yes","RAW4",NA,"BRUV","National Park Zone",NA,"No-take",114.7266333,-34.06481667,TRUE,119.342826975946,1.38606937851913,0.208068433504245,4.90961289368996,0.00757393321707394,1.09034464221752,0.28115411401005,119.061672218946
"246","2020-10_south-west_stereo-BRUVs","IO330","IO","Legacy",-34.08833333,114.7545,"20201022","13:00:00","South-west","C.IO.12",116,"Rachel","Yes","Yes","RAW4","CON3","BRUV","National Park Zone",NA,"No-take",114.7545,-34.08833333,TRUE,105.559776985556,2.44121825268488,0.323927707064484,7.28044484940468,0.0130155464761207,1.66212977932068,-9.31305443202803,114.872829795919
